,Unnamed: 0,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28,2023-06-04,2023-06-11,2023-06-18,2023-06-25,2023-07-02,2023-07-09,2023-07-16,2023-07-23,2023-07-30,2023-08-06,2023-08-13,2023-08-20,2023-08-27,2023-09-03,2023-09-10,2023-09-17,2023-09-24,2023-10-01,2023-10-08,2023-10-15,2023-10-22,2023-10-29,2023-11-05,2023-11-12,2023-11-19,2023-11-26,2023-12-03,2023-12-10,2023-12-17,2023-12-24,2023-12-31,2024-01-07,2024-01-14,2024-01-21,2024-01-28,2024-02-04,2024-02-11,2024-02-18,2024-02-25,2024-03-03,2024-03-10,2024-03-17,2024-03-24,2024-03-31,2024-04-07,2024-04-14,2024-04-21,2024-04-28,2024-05-05,2024-05-12,2024-05-19,2024-05-26,2024-06-02,2024-06-09,2024-06-16,2024-06-23,2024-06-30,2024-07-07,2024-07-14,2024-07-21,2024-07-28,2024-08-04,2024-08-11,2024-08-18,2024-08-25,2024-09-01,2024-09-08,2024-09-15,2024-09-22,2024-09-29,2024-10-06,2024-10-13,2024-10-20,2024-10-27,2024-11-03,2024-11-10,2024-11-17,2024-11-24,2024-12-01,2024-12-08,2024-12-15,2024-12-22,2024-12-29,2025-01-05,2025-01-12,2025-01-19,2025-01-26,2025-02-02,2025-02-09,2025-02-16,2025-02-23,2025-03-02,2025-03-09,2025-03-16,2025-03-23,2025-03-30
82,"('Hurricane', 'Ofenbach & Ella Henderson')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,2,4,6,3,5,3,2,16,20,23,18,19,24,20,22,29,27,21,23,23,20,21,22,24,26,29,29,30,31,30,28,12,3,8,7,8,5,9,5,6,9,7,6,5,6,6,8,9,8,6,5,1,7,6,8,5,13,13,13,16,13,5,5,5,5,3,4,4,5,5,5,4,2,0,1,0,0,1,0,2,0,2,2,1,0,1,0,0,2,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,0,1,1,9,3,4,3,4,5,2,3,1,2
83,"(""Mona Lisa, A Girl's Best Friend"", 'OSKA')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,16,19,21,20,19,9,15,20,13,13,13,16,13,16,19,25,10,2,3,2,2,0,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,0,2,2,2,2,0,2,1,2,3,4,1,1,0,0,0,2,1,0,2,1,0,0,0,1,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
84,"('Overpass Graffiti', 'Ed Sheeran')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,8,9,12,6,8,7,5,11,7,11,14,17,19,20,20,15,12,3,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,5,5,4,2,3,3,3,3,5,6,7,6,4,6,4,3,4,3,4,3,4,3,0,2,4,4,2,3,4,3,4,3,5,4,2,4,1,4,1,0,4,3,3,4,4,1,4,4,2,4,4,3,1,3,1,5,2,4,4,0,4,2,1,4,2,3,3,3,4,3,2,4,3,2,0,3,6,4,3,1,2,2,1,1,3,0,3,1,1,1,2,3,1,2,1,1,2,1,3,1,0,0,0,0,0,0,2,3,2,3,2,3,2,4,3,1,2,1,2,3,2,2,3,4,4,2,2,3,3,4,1,2,5,6,2,3,5,4,6,4,3
85,"('Infinity', 'Jaymes Young')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,4,2,18,21,19,19,21,23,6,2,1,1,1,1,14,23,9,1,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,4,2,1,2,2,2,1,0,2,2,1,1,2,3,3,0,2,4,5,7,5,5,6,4,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"('Anyone for You', 'George Ezra')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,16,20,20,1,4,9,5,10,13,15,9,5,12,9,3,0,5,6,6,5,7,7,8,3,2,1,1,2,2,1,1,3,2,1,1,1,1,2,0,2,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"('Remedy', 'Leony')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,16,18,21,18,20,18,22,20,21,22,22,20,23,25,22,21,8,4,8,9,7,7,19,8,20,22,9,4,3,7,6,4,5,5,4,3,8,6,3,4,3,7,1,5,5,6,3,4,3,3,6,2,2,3,4,5,8,6,3,3,2,2,2,3,5,3,3,2,6,4,1,2,2,0,0,0,2,1,2,2,2,0,1,1,2,0,2,1,1,0,1,2,2,4,0,4,3,2,3,4,7,6,6,6,5,9,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,6,1,0,1,1,0,0,0,4,6,5,3,6,6,3,2,1,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
88,"('Halo', 'LUM!X feat. PIA MARIA')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,25,20,25,18,12,13,18,20,24,29,33,26,22,19,24,25,23,24,22,22,8,12,10,9,4,8,9,7,7,3,7,7,7,7,7,7,8,6,5,1,7,3,7,7,7,3,5,7,4,5,5,6,6,5,6,6,7,9,4,8,6,4,5,7,7,8,7,7,5,8,10,5,6,7,2,2,4,2,2,1,2,2,2,3,1,3,2,2,3,3,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,1,7,8,7,9,11,7,9,11,7,9,4,0,0,0,0,0,0,2,1,4,4,2,3,0,3,2,3,3,4,4,2,3,4,3,4,3,5,1,2,3,2,4,4,6,8,5,6,3,6,4,6,3
89,"('Anyone for You (Tiger Lily)', 'George Ezra')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,15,17,14,14,14,17,24,12,13,6,3,9,14,16,16,13,15,12,6,7,7,3,3,6,5,4,5,3,4,6,3,4,4,5,5,5,4,1,5,5,6,4,1,2,4,1,2,5,6,6,5,7,5,5,5,3,6,7,4,7,6,6,6,6,7,9,7,8,5,6,7,4,5,6,6,5,5,4,4,3,5,4,5,2,6,4,6,1,5,0,4,4,6,7,6,6,6,8,8,6,6,2,9,6,6,8,8,6,7,6,4,6,7,6,2,0,0,0,0,0,0,4,7,6,3,0,1,1,0,0,0,3,5,4,4,6,3,4,7,4,4,1,2,4,5,5,0,0,0,0,0,0,0,0,0,0
90,"('Rocking in Wien', 'Wanda')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,24,23,20,21,8,7,5,8,7,6,3,9,4,8,5,4,4,3,3,2,0,2,2,1,1,4,1,1,2,3,2,0,3,1,1,3,2,2,0,2,2,2,2,1,2,3,2,3,2,4,3,2,2,3,2,1,3,1,1,3,3,4,2,2,3,3,3,3,1,2,3,3,2,3,1,2,2,2,0,2,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
91,"('In the Dark', 'Purple Disco Machine x Sophie and the Giants')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,16,18,19,17,20,24,25,17,24,14,15,22,18,12,18,21,13,13,21,21,16,17,16,9,8,5,2,3,4,5,4,6,5,5,4,4,5,5,4,3,4,4,0,4,3,5,6,9,10,5,14,12,13,14,6,3,1,1,1,2,1,2,4,4,3,4,4,6,3,5,9,14,14,5,6,2,5,3,0,2,4,4,1,1,2,4,6,5,3,1,1,0,1,0,1,1,0,1,0,3,4,1,0,0,1,1,2,0,2,1,1,1,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
92,"('In Your Arms (For An Angel)', 'Topic x Robin Schulz x Nico Santos x Paul Van Dyk')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,19,16,16,20,21,22,21,20,23,21,22,22,19,6,2,16,23,21,20,22,8,7,1,0,0,0,0,0,0,0,0,1,0,4,4,4,1,1,3,2,2,3,2,1,2,3,1,3,1,3,5,2,2,4,4,4,3,5,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,4,4,2,2,4,3,3,1,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,2,1,1,0,0,0,1,2,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
93,"('Bam Bam', 'Camila Cabello feat. Ed Sheeran')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,18,19,16,20,17,20,25,23,24,22,23,25,29,22,24,29,30,25,8,26,30,24,23,8,5,6,5,6,4,3,3,3,2,3,2,6,5,2,3,5,2,5,2,3,3,3,1,2,1,2,2,3,4,1,2,2,3,4,5,5,2,3,4,3,4,2,3,2,5,4,4,3,0,1,1,3,1,0,3,2,3,4,5,2,1,2,3,1,2,0,3,3,2,1,3,7,5,6,5,6,8,6,5,4,2,1,3,0,6,5,6,3,2,7,3,0,0,0,0,0,0,3,6,5,8,6,5,7,8,8,8,6,8,5,7,7,6,4,6,5,4,2,5,6,2,7,7,5,4,4,4,7,5,3,5,4
94,"('West Coast', 'OneRepublic')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2,2,4,14,20,21,18,23,22,20,23,27,24,30,29,23,22,20,21,25,12,26,28,23,24,10,7,8,7,6,8,7,5,7,7,7,8,8,7,1,4,8,6,3,2,3,1,0,3,4,3,2,2,1,2,2,2,2,2,6,8,5,6,8,5,4,8,7,8,11,6,5,5,4,3,4,2,2,1,1,4,3,2,4,1,4,1,4,3,3,2,0,3,3,1,5,5,7,7,2,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,"('Sorry', 'ClockClock')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,21,19,13,16,16,22,25,31,23,17,19,23,24,22,21,7,19,18,10,3,3,2,2,1,1,1,3,2,2,2,1,2,0,0,0,1,0,0,1,1,0,1,4,4,6,4,5,4,6,4,4,4,6,2,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,3,6,1,2,7,7,9,8,2,5,4,6,6,3,3,4,6,7,3,0,0,0,0,0,0,6,5,7,8,7,7,3,4,2,1,0,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
96,"('Synchronize', 'Milky Chance')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,17,18,19,18,20,18,15,19,20,13,4,1,17,20,13,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"('Dancing Feet', 'Kygo x DNCE')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,21,24,21,19,20,18,22,28,29,27,23,22,23,22,9,23,24,22,20,6,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"(""She's All I Wanna Be"", 'Tate McRae')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,18,17,21,21,24,21,20,19,22,23,23,21,9,3,18,23,6,1,3,1,1,1,2,2,0,1,1,1,1,2,2,2,4,6,10,5,2,5,9,9,7,8,4,4,4,3,4,3,2,2,2,1,0,2,1,2,4,6,5,6,5,7,9,7,9,5,5,6,7,5,5,3,5,3,4,3,3,2,2,4,4,2,3,3,3,4,3,3,0,3,3,2,3,5,9,6,8,8,6,5,9,6,7,8,9,9,7,8,6,8,5,7,6,3,0,0,0,0,0,0,8,8,6,10,8,7,7,7,7,10,7,4,5,6,4,6,5,4,6,5,2,4,5,2,4,1,0,1,0,0,1,1,1,1,2
99,"('As It Was', 'Harry Styles')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,19,22,21,23,18,25,19,19,21,21,29,29,30,30,24,10,29,29,28,28,29,29,23,23,10,11,8,7,4,7,10,8,7,7,2,7,12,10,9,10,16,14,13,15,12,13,11,14,14,12,9,8,8,10,11,9,9,5,9,9,9,11,6,2,8,8,9,7,5,8,6,7,7,4,2,5,2,2,5,3,1,2,3,7,3,7,2,9,13,12,13,8,7,5,8,7,7,8,9,7,9,8,7,11,10,7,5,6,7,5,8,3,0,0,0,0,0,0,3,8,6,8,8,7,6,7,8,8,2,4,4,1,6,5,6,8,3,4,2,3,7,5,5,6,6,5,2,3,4,4,4,4,3
100,"(""When You're Gone"", 'Shawn Mendes')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,17,22,15,19,20,20,22,28,29,29,28,29,29,10,26,22,23,28,29,29,28,30,25,22,13,9,4,7,7,7,5,6,1,4,9,4,7,12,14,13,12,13,12,12,13,14,13,13,13,12,12,13,13,13,12,11,13,10,6,5,5,7,6,5,5,5,5,4,4,4,2,4,2,3,5,4,2,5,4,2,4,2,5,5,0,5,3,3,3,8,8,6,9,6,9,7,7,8,7,7,8,9,9,7,9,7,7,5,10,5,0,0,0,0,0,0,6,11,9,10,10,7,7,11,13,10,8,6,5,7,7,6,8,7,7,7,4,5,4,6,9,1,1,5,8,6,7,6,9,6,7
101,"('Rauschen', 'Julian Le Play')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,20,19,19,17,17,20,18,22,20,14,11,18,9,20,22,20,20,6,2,4,1,1,1,2,1,4,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,"('I Believe', 'KAMRAD')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,2,1,3,13,22,19,19,20,20,20,22,25,8,20,25,21,24,25,23,13,11,9,11,10,9,6,7,10,6,6,6,3,5,6,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"('Thousand Miles', 'The Kid Laroi')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,12,20,19,16,17,19,17,18,20,9,17,18,9,1,4,2,2,3,1,1,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"(""Maybe You're the Problem"", 'Ava Max')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,13,9,16,17,21,20,22,23,28,29,29,13,26,28,26,29,29,28,29,30,9,4,4,2,6,3,2,4,4,4,1,5,4,4,4,4,4,6,3,4,2,4,4,5,1,4,3,4,3,4,3,4,2,4,6,4,2,3,4,5,1,6,4,4,1,5,4,3,2,4,1,1,5,2,4,3,4,1,2,3,4,4,1,3,3,2,4,2,7,5,6,5,6,5,5,5,2,3,5,5,7,4,3,4,4,8,6,3,0,0,0,0,0,0,4,7,12,9,4,4,1,0,2,1,2,5,6,7,6,4,7,7,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
105,"('Hold My Hand', 'Lady Gaga')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,12,20,20,19,20,23,22,23,25,9,25,22,23,28,24,26,28,26,28,25,25,18,10,6,6,6,7,5,3,5,3,7,6,10,10,10,9,9,10,12,13,12,12,13,10,12,4,3,5,7,5,5,7,9,6,3,8,5,7,7,6,8,1,3,6,3,5,3,1,2,3,6,3,5,2,4,3,5,2,2,0,2,2,4,4,5,9,5,5,5,5,8,2,4,8,8,6,5,5,6,4,4,5,7,2,3,0,0,0,0,0,0,4,4,3,10,2,5,5,8,5,6,5,2,2,3,4,3,5,5,1,2,1,2,3,3,4,3,2,0,0,2,2,0,1,0,0
106,"('Supermodel', 'Måneskin')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,7,8,15,23,23,21,21,21,23,12,25,24,24,23,23,23,21,28,23,20,11,8,9,10,6,8,5,6,2,5,7,7,8,9,5,4,4,2,6,5,5,6,3,4,4,5,5,5,6,5,3,5,4,4,3,5,3,4,2,5,4,2,3,4,1,0,0,0,2,1,2,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,2,0,1,2,1,2,0,2,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,1,0,2,0,0,1,5,7,7,5,6,0,1,4,3,4
107,"('Solo Para Ti', 'Alvaro Soler x Topic')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,15,18,22,22,24,24,26,10,26,30,25,29,29,27,26,22,23,22,13,4,5,5,7,4,3,4,1,3,2,4,4,9,5,4,3,3,5,3,3,4,4,2,4,4,4,3,6,8,6,5,3,4,7,4,4,5,6,4,3,5,3,1,3,4,2,2,1,4,4,3,4,4,6,2,4,3,2,4,0,5,3,3,5,6,8,7,7,6,8,5,9,7,9,7,10,9,10,10,8,5,12,6,6,4,0,0,0,0,0,0,5,8,4,7,8,8,3,1,0,0,5,5,2,4,7,5,5,5,5,6,1,4,6,4,7,5,1,2,1,1,3,0,3,2,2
108,"('Von dir ein Tattoo', 'Josh.')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,6,6,6,5,3,5,4,5,16,21,17,19,21,10,21,23,20,19,23,24,22,23,23,20,21,19,6,3,1,1,1,0,0,1,2,2,1,3,1,3,2,4,1,2,2,1,2,2,1,2,0,1,2,3,0,2,0,1,1,1,2,1,2,0,1,1,1,0,0,3,1,1,1,0,1,2,1,1,0,2,1,1,1,1,0,1,1,1,1,1,0,2,1,1,1,1,1,2,0,2,2,2,1,2,2,1,1,1,2,0,0,0,0,0,0,0,1,2,3,2,1,3,2,1,2,2,4,5,4,4,4,4,5,4,3,2,0,1,3,4,5,4,2,4,2,3,0,1,1,1,0
109,"('die sunn und di', 'Pizzera & Jaus')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,4,5,3,4,3,18,24,18,10,23,24,22,20,22,19,20,21,21,21,25,20,22,20,23,22,8,2,0,2,3,2,2,2,2,1,1,2,1,1,3,1,0,1,2,0,1,1,2,1,1,0,1,1,1,1,2,2,1,1,0,1,1,1,0,2,1,1,0,1,1,1,1,1,1,2,1,0,2,2,0,0,1,1,0,2,1,0,1,0,1,1,2,1,1,1,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,1,2,3,1,2,1,2,1,0,1,1,0,0,1,0,2,0,2,0,2,1,2,0,1,0,0,1,0,1
110,"('Looking for Love', 'Lena')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,24,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
