Don't Stand so Close to Me;The Police;0;1;0;0;0;0;0;
I'll Stand by You;The Pretenders;0;1;0;0;0;1;0;
I'm Gonna Be (500 Miles);The Proclaimers;0;0;0;0;0;0;2;
In the Shadows;The Rasmus;2;0;0;0;0;0;0;
I'll Be There for You;The Rembrandts;1;0;0;0;1;0;0;
Start Me Up (Live);The Rolling Stones;0;1;0;0;0;0;0;
Waiting on a Friend;The Rolling Stones;0;1;0;0;0;0;0;
Start Me Up;The Rolling Stones;0;0;0;0;0;1;0;
Spirits;The Strumbellas;2;0;0;2;0;0;0;
Bitter Sweet Symphony;The Verve;0;1;0;0;0;0;0;
Save Your Tears;The Weeknd;2;3;3;3;1;3;3;
Blinding Lights;The Weeknd;2;0;1;3;1;1;2;
Groovin';The Young Rascals;0;1;0;0;0;0;0;
Walk on Water;Thirty Seconds To Mars;0;2;0;1;0;2;0;
Closer to the Edge;Thirty Seconds To Mars;0;0;1;0;0;0;1;
Sit on Top;Thomas David;0;0;0;0;0;1;0;
Swingset;Thorsteinn Einarsson;0;1;0;0;0;0;0;
Galaxy;Thorsteinn Einarsson;0;0;1;0;0;0;0;
Kryptonite;Thorsteinn Einarsson;0;0;0;0;1;0;0;
The Business;Tiesto;0;0;0;1;0;0;0;
Hoch;Tim Bendzko;0;0;1;0;0;0;0;
Gecrasht;Tina Naderer;0;1;0;0;0;0;0;
Bleibst du bei mir;Tina Naderer;0;0;0;0;1;0;0;
The Best;Tina Turner;0;0;2;0;0;0;0;
What's Love Got to Do with It;Tina Turner;0;0;1;0;0;0;0;
Tonight;Tina Turner / David Bowie;0;0;0;0;0;1;0;
Rather Be You;Tom Gregory;1;0;2;0;1;1;1;
River;Tom Gregory;2;3;1;1;3;1;1;
Small Steps;Tom Gregory;0;0;0;1;0;1;0;
Fingertips;Tom Gregory;0;0;0;0;1;0;0;
If I Only Knew;Tom Jones;0;1;0;0;0;0;0;
No Hole in my Head;Tom Jones;0;1;0;0;0;0;0;
Mama Told Me Not to Come;Tom Jones / Stereophonics;0;0;0;0;0;0;1;
I Won't Back Down;Tom Petty;0;1;0;0;0;0;0;
Learning to Fly (Live);Tom Petty & The Heartbreakers;0;0;0;0;1;0;0;
Leave a Light On;Tom Walker;0;1;0;0;0;0;0;
Dance Monkey;Tones And I;0;0;1;0;0;1;0;
Breaking Me;Topic feat. A7S;3;0;1;1;1;1;2;
Dancing in the Moonlight;Toploader;1;0;0;0;0;0;0;
Insieme 1992;Toto Cutugno;0;0;0;0;0;0;1;
Talkin' Bout a Revolution;Tracy Chapman;0;1;0;0;0;0;0;
Play That Song;Train;1;1;0;0;0;0;0;
Drive by;Train;0;1;1;0;0;0;0;
Drops of Jupiter (Tell Me);Train;0;0;0;0;2;0;0;
Lovefool;Twocolors;2;2;0;2;1;1;2;
I Still Haven't Found What I'm Looking for (Live);U2;0;1;0;0;0;0;0;
One;U2;0;1;0;0;0;0;0;
I Still Haven't Found What I'm Looking for;U2;0;0;2;0;0;0;0;
With or Without You;U2;0;0;0;0;2;0;0;
Where the Streets Have No Name;U2;0;0;0;0;0;0;1;
Follow Me;Uncle Kracker;0;0;0;0;1;0;0;
Break My Stride;Unique 2;0;0;1;0;1;0;0;
Never Let Me Down;VIZE & Tom Gregory;0;0;1;2;0;0;0;
Jump;Van Halen;1;0;0;0;0;1;0;
Why Can't This Be Love;Van Halen;0;0;0;0;0;1;0;
Riptide;Vance Joy;1;0;0;0;0;0;0;
Absolutely Everybody;Vanessa Amorosi;0;0;0;0;0;1;0;
A Thousand Miles;Vanessa Carlton;0;0;0;1;0;0;0;
Y.M.C.A.;Village People;0;0;1;0;0;0;0;
Summer Wine;Ville Valo / Natalia Avelon;0;0;1;0;0;0;0;
Amen;Vincent Bueno;1;0;0;0;2;1;1;
Not a Love Song;Virginia Ernst;1;0;0;0;0;0;0;
Soldier;Virginia Ernst;0;0;0;1;0;0;0;
Fallen;Volbeat;1;0;0;0;0;0;0;
Lola Montez;Volbeat;0;0;0;0;0;0;1;
Still Counting;Volbeat;0;0;0;0;0;0;1;
Shut up + Dance;Walk the Moon;1;1;0;1;0;2;0;
Weiter, weiter;Wanda;0;1;0;0;0;0;1;
Ciao Baby;Wanda;0;0;0;1;0;0;0;
Columbo;Wanda;0;0;0;0;2;0;0;
Nach Hause gehen;Wanda;0;0;0;0;0;1;0;
Save Me From the Monster in My Head;Welshly Arms;0;1;1;0;0;0;0;
Sternenhimmel;Weltwiener;0;0;0;0;1;0;0;
Ohne Angst (Urban Contact Remix);Wenzel Beck;0;1;1;1;2;1;2;
Freedom;Wham!;0;1;0;0;0;0;0;
Teenage Dirtbag;Wheatus;0;0;0;0;0;0;1;
Here I Go Again;Whitesnake;1;0;1;0;0;0;0;
Muttertag;Wiener Wunder;0;0;0;0;0;0;1;
Ice Cream;Wild Culture;0;0;0;0;0;1;0;
Men in Black;Will Smith;0;0;0;0;0;0;1;
Musik sein;Wincent Weiss;0;2;0;0;0;0;0;
See You Again;Wiz Khalifa feat. Charlie Puth;0;0;0;0;1;0;0;
Langsam wochs' ma z'amm;Wolfgang Ambros;1;0;0;0;0;0;0;
Zwickt's mi;Wolfgang Ambros;0;0;1;0;0;1;0;
Du verstehst mi ned;Wolfgang Ambros;0;0;0;0;1;0;0;
Renegades;X Ambassadors;1;0;0;0;0;0;0;
The Race;Yello;0;1;0;0;0;0;0;
Your Favourite Song;YouNotUs & Julian Perretta;0;0;0;0;1;0;0;
Chucks;YouNotUs & Mi Casa;1;0;1;1;0;0;1;
Lush Life;Zara Larsson;2;0;1;0;0;1;0;
Dusk Till Dawn;Zayn feat. Sia;0;2;0;0;1;0;1;
Girls like Us;Zoe Wees;2;3;3;5;3;2;2;
Control;Zoe Wees;2;0;1;1;1;0;0;
Mon coeur a trop aimé;Zoë;0;0;0;1;0;0;0;
Amour Fou (Whistle Remix);Zoë;0;0;0;0;1;0;0;
Baila (Sexy Thing);Zucchero;0;0;0;0;2;0;0;
Senza una donna;Zucchero / Paul Young;0;1;0;0;0;0;0;
Ohne dich kann das kein Sommer sein;Zweikanalton;0;0;0;0;1;0;0;
Take on Me;a-ha;0;1;0;0;0;1;0;
Take on Me (Live);a-ha;0;0;0;0;0;1;0;
Take on Me (Kygo Remix);a-ha;0;0;0;0;0;0;1;
All the Things She Said;t.A.T.u.;0;0;1;0;0;0;0;
